[110ns] [0x0] [0x00001137] | lui sp,0x1 | x2 = 4096 , 0x1000
[8270ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 0 , 0x0

[8280ns] [0x1B0] [0x04600793] | li a5,70 | x15 = 70 , 0x46

[8290ns] [0x1B4] [0x1980006F] | j 34c <function+0x21c> | x0 = 440 , 0x1b8

[8340ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 70 , 0x46

[8390ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[8400ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[8410ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[8420ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 70 , 0x46

[8430ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 70 , 0x46

[8440ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 383 , 0x17f

[8450ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 453 , 0x1c5

[8460ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[8500ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 6 , 0x6

[8530ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 7 , 0x7

[8540ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[8570ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 7 , 0x7

[8590ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[8600ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[8630ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 7 , 0x7

[8650ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[8660ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[8670ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[8710ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[8720ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[8750ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[8770ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[8780ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[8810ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[8840ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[8850ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[8900ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[8910ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[8920ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[8950ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[8960ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[8970ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[8980ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[9010ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[9020ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[9130ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[9140ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[9150ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[9240ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 7 , 0x7

[9250ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[9260ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 0 , 0x0

[9270ns] [0x1C4] [0x04700793] | li a5,71 | x15 = 71 , 0x47

[9280ns] [0x1C8] [0x1840006F] | j 34c <function+0x21c> | x0 = 460 , 0x1cc

[9330ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 71 , 0x47

[9380ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[9390ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[9400ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[9410ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 71 , 0x47

[9420ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 71 , 0x47

[9430ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 453 , 0x1c5

[9440ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 524 , 0x20c

[9450ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[9490ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 7 , 0x7

[9520ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 8 , 0x8

[9530ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[9560ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 8 , 0x8

[9580ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[9590ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[9620ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 8 , 0x8

[9640ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[9650ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[9660ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[9700ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[9710ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[9740ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[9760ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[9770ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[9800ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[9830ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[9840ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[9890ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[9900ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[9910ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[9940ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[9950ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[9960ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[9970ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[10000ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[10010ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[10060ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[10070ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[10080ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[10170ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[10180ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[10190ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[10280ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 8 , 0x8

[10290ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[10300ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 0 , 0x0

[10310ns] [0x1D8] [0x04800793] | li a5,72 | x15 = 72 , 0x48

[10320ns] [0x1DC] [0x1700006F] | j 34c <function+0x21c> | x0 = 480 , 0x1e0

[10370ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 72 , 0x48

[10420ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[10430ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[10440ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[10450ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 72 , 0x48

[10460ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 72 , 0x48

[10470ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 524 , 0x20c

[10480ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 596 , 0x254

[10490ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[10530ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 8 , 0x8

[10560ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 9 , 0x9

[10570ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[10600ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 9 , 0x9

[10620ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[10630ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[10660ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 9 , 0x9

[10680ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[10690ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[10700ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[10740ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[10750ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[10780ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[10800ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[10810ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[10840ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[10870ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[10880ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[10930ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[10940ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[10950ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[10980ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[10990ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[11000ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[11010ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[11040ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[11050ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[11100ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[11110ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[11120ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[11150ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[11160ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[11170ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[11260ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[11270ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[11280ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[11370ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 9 , 0x9

[11380ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[11390ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 0 , 0x0

[11400ns] [0x1EC] [0x04900793] | li a5,73 | x15 = 73 , 0x49

[11410ns] [0x1F0] [0x15C0006F] | j 34c <function+0x21c> | x0 = 500 , 0x1f4

[11460ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 73 , 0x49

[11510ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[11520ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[11530ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[11540ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 73 , 0x49

[11550ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 73 , 0x49

[11560ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 596 , 0x254

[11570ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 669 , 0x29d

[11580ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[11620ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 9 , 0x9

[11650ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 10 , 0xa

[11660ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[11690ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 10 , 0xa

[11710ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[11720ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[11750ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 10 , 0xa

[11770ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[11780ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[11790ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[11830ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[11840ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[11870ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[11890ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[11900ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[11930ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[11960ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[11970ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[12020ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12030ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[12040ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[12070ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12080ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[12090ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[12100ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12130ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[12140ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[12190ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12200ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[12210ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[12240ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12250ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[12260ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[12270ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12300ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[12310ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[12420ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12430ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[12440ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[12530ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 10 , 0xa

[12540ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[12550ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 0 , 0x0

[12560ns] [0x200] [0x04A00793] | li a5,74 | x15 = 74 , 0x4a

[12570ns] [0x204] [0x1480006F] | j 34c <function+0x21c> | x0 = 520 , 0x208

[12620ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 74 , 0x4a

[12670ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[12680ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[12690ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[12700ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 74 , 0x4a

[12710ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 74 , 0x4a

[12720ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 669 , 0x29d

[12730ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 743 , 0x2e7

[12740ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[12780ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 10 , 0xa

[12810ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 11 , 0xb

[12820ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[12850ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 11 , 0xb

[12870ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[12880ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[12910ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 11 , 0xb

[12930ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[12940ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[12950ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[12990ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[13000ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[13030ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13050ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[13060ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[13090ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13120ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[13130ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[13180ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13190ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[13200ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[13230ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13240ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[13250ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[13260ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13290ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[13300ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[13350ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13360ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[13370ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[13400ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13410ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[13420ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[13430ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13460ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[13470ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

[13520ns] [0x1E0] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13530ns] [0x1E4] [0x00900793] | li a5,9 | x15 = 9 , 0x9

[13540ns] [0x1E8] [0x00F71663] | bne a4,a5,1f4 <function+0xc4> | x0 = 1 , 0x1

[13630ns] [0x1F4] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13640ns] [0x1F8] [0x00A00793] | li a5,10 | x15 = 10 , 0xa

[13650ns] [0x1FC] [0x00F71663] | bne a4,a5,208 <function+0xd8> | x0 = 1 , 0x1

[13740ns] [0x208] [0xFEC42703] | lw a4,-20(s0) | x14 = 11 , 0xb

[13750ns] [0x20C] [0x00B00793] | li a5,11 | x15 = 11 , 0xb

[13760ns] [0x210] [0x00F71663] | bne a4,a5,21c <function+0xec> | x0 = 0 , 0x0

[13770ns] [0x214] [0x04B00793] | li a5,75 | x15 = 75 , 0x4b

[13780ns] [0x218] [0x1340006F] | j 34c <function+0x21c> | x0 = 540 , 0x21c

[13830ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 75 , 0x4b

[13880ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[13890ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[13900ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[13910ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 75 , 0x4b

[13920ns] [0x3C] [0x00078713] | mv a4,a5 | x14 = 75 , 0x4b

[13930ns] [0x40] [0xFEC42783] | lw a5,-20(s0) | x15 = 743 , 0x2e7

[13940ns] [0x44] [0x00E787B3] | add a5,a5,a4 | x15 = 818 , 0x332

[13950ns] [0x48] [0xFEF42623] | sw a5,-20(s0) | x0 = 0 , 0x0

[13990ns] [0x4C] [0xFE442783] | lw a5,-28(s0) | x15 = 11 , 0xb

[14020ns] [0x50] [0x00178793] | add a5,a5,1 | x15 = 12 , 0xc

[14030ns] [0x54] [0xFEF42223] | sw a5,-28(s0) | x0 = 0 , 0x0

[14060ns] [0x58] [0xFE442703] | lw a4,-28(s0) | x14 = 12 , 0xc

[14080ns] [0x5C] [0x01A00793] | li a5,26 | x15 = 26 , 0x1a

[14090ns] [0x60] [0xFCE7F8E3] | bgeu a5,a4,30 <main+0x24> | x0 = 1 , 0x1

[14120ns] [0x30] [0xFE442503] | lw a0,-28(s0) | x10 = 12 , 0xc

[14140ns] [0x34] [0x0FC000EF] | jal 130 <function> | x1 = 56 , 0x38

[14150ns] [0x130] [0xFE010113] | add sp,sp,-32 | x2 = 1568 , 0x620

[14160ns] [0x134] [0x00812E23] | sw s0,28(sp) | x0 = 0 , 0x0

[14200ns] [0x138] [0x02010413] | add s0,sp,32 | x8 = 1600 , 0x640

[14210ns] [0x13C] [0xFEA42623] | sw a0,-20(s0) | x0 = 0 , 0x0

[14240ns] [0x140] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14260ns] [0x144] [0x00100793] | li a5,1 | x15 = 1 , 0x1

[14270ns] [0x148] [0x00F71663] | bne a4,a5,154 <function+0x24> | x0 = 1 , 0x1

[14300ns] [0x154] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14330ns] [0x158] [0x00200793] | li a5,2 | x15 = 2 , 0x2

[14340ns] [0x15C] [0x00F71663] | bne a4,a5,168 <function+0x38> | x0 = 1 , 0x1

[14390ns] [0x168] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14400ns] [0x16C] [0x00300793] | li a5,3 | x15 = 3 , 0x3

[14410ns] [0x170] [0x00F71663] | bne a4,a5,17c <function+0x4c> | x0 = 1 , 0x1

[14440ns] [0x17C] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14450ns] [0x180] [0x00400793] | li a5,4 | x15 = 4 , 0x4

[14460ns] [0x184] [0x00F71663] | bne a4,a5,190 <function+0x60> | x0 = 1 , 0x1

[14470ns] [0x190] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14500ns] [0x194] [0x00500793] | li a5,5 | x15 = 5 , 0x5

[14510ns] [0x198] [0x00F71663] | bne a4,a5,1a4 <function+0x74> | x0 = 1 , 0x1

[14560ns] [0x1A4] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14570ns] [0x1A8] [0x00600793] | li a5,6 | x15 = 6 , 0x6

[14580ns] [0x1AC] [0x00F71663] | bne a4,a5,1b8 <function+0x88> | x0 = 1 , 0x1

[14610ns] [0x1B8] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14620ns] [0x1BC] [0x00700793] | li a5,7 | x15 = 7 , 0x7

[14630ns] [0x1C0] [0x00F71663] | bne a4,a5,1cc <function+0x9c> | x0 = 1 , 0x1

[14640ns] [0x1CC] [0xFEC42703] | lw a4,-20(s0) | x14 = 12 , 0xc

[14670ns] [0x1D0] [0x00800793] | li a5,8 | x15 = 8 , 0x8

[14680ns] [0x1D4] [0x00F71663] | bne a4,a5,1e0 <function+0xb0> | x0 = 1 , 0x1

